Id,DateCreated,UserId,SendAmount,SendCurrencyId,ReceiveAmount,ReceiveCurrencyId,Narration,ExchangeRate,BaseAmount
1930784,2024-02-07,b169-4f76-b5e,27,CAD,30132,NGN,Interest,1116,27
1930785,2024-02-07,f6fc-44f4-b1e,3000000,NGN,2620,CAD,support,0.000873362,2620
1930786,2024-02-07,85f4-4b14-85b,45,CAD,50220,NGN,Grants and Gifts,1116,45
1930787,2024-02-07,7543-47a7-a7f,47,CAD,52452,NGN,Grants and Gifts,1116,47
1930788,2024-02-07,85f4-4b14-85b,18,CAD,20088,NGN,Grants and Gifts,1116,18
1930789,2024-02-07,1058-4f79-81e,20,CAD,22320,NGN,Health-Related,1116,20
1930790,2024-02-07,4155-4910-8d4,40000,NGN,35,CAD,Goods and Services,0.000873362,35
1930792,2024-02-07,85f4-4b14-85b,27,CAD,30132,NGN,Grants and Gifts,1116,27
1930797,2024-02-07,c11f-4430-93e,23,CAD,25668,NGN,Grants and Gifts,1116,23
1930802,2024-02-07,c11f-4430-93e,202,CAD,225432,NGN,Grants and Gifts,1116,202
1930803,2024-02-07,63fb-4921-a7d,40,CAD,44640,NGN,Grants and Gifts,1116,40
1930804,2024-02-07,c681-460b-9b7,150,CAD,167400,NGN,School-Related,1116,150
1930805,2024-02-07,29f7-43bb-ae5,55,CAD,61380,NGN,Health-Related,1116,55
1930806,2024-02-07,b195-45a4-b84,50200,NGN,44,CAD,Passenger Fare,0.000873362,44
1930808,2024-02-07,253e-4049-bc9,36,CAD,40176,NGN,Interest,1116,36
1930811,2024-02-07,498b-49f4-857,108,CAD,120528,NGN,Grants and Gifts,1116,108
1930812,2024-02-07,6bb2-4c7d-8ad,400,CAD,446400,NGN,School-Related,1116,400
1930813,2024-02-07,dd6a-4849-a40,12,CAD,13392,NGN,Wages and Salaries in Cash,1116,12
1930814,2024-02-07,1d0b-4230-91d,30,CAD,33480,NGN,Goods and Services,1116,30
1930816,2024-02-07,86ae-4e98-aa4,30,CAD,33480,NGN,Health-Related,1116,30
1930817,2024-02-07,9a01-4fca-8d8,10,CAD,11160,NGN,Grants and Gifts,1116,10
1930818,2024-02-07,9b47-4c83-93d,126,CAD,140616,NGN,Other Personal Services,1116,126
1930820,2024-02-07,24c5-4728-9b9,84,CAD,93744,NGN,Interest,1116,84
1930821,2024-02-07,6688-4ac0-8cc,20,CAD,22320,NGN,Grants and Gifts,1116,20
1930822,2024-02-07,effb-426f-932,2000,CAD,2232000,NGN,Goods and Services,1116,2000
1930829,2024-02-07,68b0-4e67-9ae,98500,NGN,86,CAD,Health-Related,0.000873362,86
1930830,2024-02-07,7cfe-4776-908,18,CAD,20088,NGN,Goods and Services,1116,18
1930833,2024-02-07,3898-4533-917,150,CAD,167400,NGN,Other Personal Services,1116,150
1930834,2024-02-07,f182-4a80-88a,2000,CAD,2232000,NGN,Goods and Services,1116,2000
1930835,2024-02-07,7fb0-43da-b9d,47,CAD,52452,NGN,Grants and Gifts,1116,47
1930837,2024-02-07,253e-4049-bc9,27,CAD,30132,NGN,Interest,1116,27
1930840,2024-02-07,3ce8-491b-89a,500000,NGN,437,CAD,Miscellaneous Manufactured Articles,0.000873362,437
1930844,2024-02-07,c851-4895-88e,60,CAD,66960,NGN,Worker's Remittances,1116,60
1930845,2024-02-07,5efa-4602-95b,200,CAD,223200,NGN,Grants and Gifts,1116,200
1930846,2024-02-07,4020-4317-8dd,350,CAD,390600,NGN,Goods and Services,1116,350
1930849,2024-02-07,b37a-43c8-8a8,1000,CAD,1116000,NGN,Worker's Remittances,1116,1000
1930850,2024-02-07,033b-47ba-a63,18,CAD,20088,NGN,Other Personal Services,1116,18
1930856,2024-02-07,cf0d-4893-a3c,36,CAD,40176,NGN,Goods and Services,1116,36
1930858,2024-02-07,4bfb-4ba4-982,50,CAD,55800,NGN,Other Personal Services,1116,50
1930859,2024-02-07,6ebb-49ba-84d,100,CAD,111600,NGN,Health-Related,1116,100
1930861,2024-02-07,cf0d-4893-a3c,13,CAD,14508,NGN,Goods and Services,1116,13
1930862,2024-02-07,8f52-4c2e-98e,750,CAD,837000,NGN,School-Related,1116,750
1930864,2024-02-07,aac6-45c1-81b,500,CAD,558000,NGN,Other Personal Services,1116,500
1930865,2024-02-07,faaf-40a7-8c6,100,CAD,111600,NGN,Health-Related,1116,100
1930866,2024-02-07,70ab-4191-903,100,CAD,111600,NGN,Maintenance and Repair Services n.i.e.,1116,100
1930867,2024-02-07,eedc-4496-902,200,CAD,223200,NGN,Goods and Services,1116,200
1930868,2024-02-07,f8b8-4521-a41,45,CAD,50220,NGN,Grants and Gifts,1116,45
1930871,2024-02-07,e5c4-4930-a6d,40,CAD,44640,NGN,Goods and Services,1116,40
1930872,2024-02-07,7426-4f2c-a29,2000,CAD,2232000,NGN,Other Personal Services,1116,2000
1930875,2024-02-07,e861-4fb6-890,18000,NGN,16,CAD,School-Related,0.000873362,16
1930876,2024-02-07,2894-436f-9b2,91,CAD,101556,NGN,Grants and Gifts,1116,91
1930878,2024-02-07,bcfc-49f7-a74,10,CAD,11160,NGN,Goods and Services,1116,10
1930879,2024-02-07,e0fb-4f32-927,81,CAD,90396,NGN,Other Personal Services,1116,81
1930882,2024-02-07,c56c-4213-9b8,320,CAD,357120,NGN,Grants and Gifts,1116,320
1930886,2024-02-07,0744-44fd-8b2,1990000,NGN,1738,CAD,Other Personal Services,0.000873362,1738
1930888,2024-02-07,c395-4a89-834,3000,CAD,3348000,NGN,School-Related,1116,3000
1930890,2024-02-07,da00-4c23-bca,88000,NGN,77,CAD,School-Related,0.000873362,77
1930896,2024-02-07,c0c6-4196-973,120000,NGN,105,CAD,School-Related,0.000873362,105
1930897,2024-02-07,2da3-46f3-b74,3499000,NGN,3056,CAD,School-Related,0.000873362,3056
1930898,2024-02-07,4816-4cef-b30,13,CAD,14508,NGN,Grants and Gifts,1116,13
1930900,2024-02-07,04e1-414a-b76,70,CAD,78120,NGN,Manufactured Goods,1116,70
1930901,2024-02-07,bc37-4d61-b5c,4999300,NGN,4366,CAD,Other Personal Services,0.000873362,4366
1930902,2024-02-07,89cc-41e8-9b4,50,CAD,55800,NGN,School-Related,1116,50
1930903,2024-02-07,cfba-4c1c-ace,100,CAD,111600,NGN,Other Personal Services,1116,100
1930904,2024-02-07,c0c6-4196-973,877000,NGN,766,CAD,School-Related,0.000873362,766
1930905,2024-02-07,b62f-4792-bdb,269,CAD,300204,NGN,Goods and Services,1116,269
1930908,2024-02-07,0ab5-4f37-904,32,CAD,35712,NGN,Other Personal Services,1116,32
1930911,2024-02-07,f62d-4617-a71,5000000,NGN,4367,CAD,Goods and Services,0.000873362,4367
1930913,2024-02-07,fa16-44a8-a70,50,CAD,55800,NGN,Goods and Services,1116,50
1930914,2024-02-07,b6b8-420b-a18,1498100,NGN,1308,CAD,Other Personal Services,0.000873362,1308
1930916,2024-02-07,19d6-4de8-9b4,4458,CAD,4975128,NGN,Goods and Services,1116,4458
1930917,2024-02-07,080f-41cb-97a,10,CAD,11160,NGN,Interest,1116,10
1930919,2024-02-07,f62d-4617-a71,4950000,NGN,4323,CAD,Goods and Services,0.000873362,4323
1930920,2024-02-07,c67e-4024-a30,90,CAD,100440,NGN,Other Personal Services,1116,90
1930924,2024-02-07,1c35-44d1-9cc,54,CAD,60264,NGN,School-Related,1116,54
1930925,2024-02-07,b555-4d1c-a67,30,CAD,33480,NGN,Grants and Gifts,1116,30
1930930,2024-02-07,d374-471e-9f0,695000,NGN,607,CAD,School-Related,0.000873362,607
1930931,2024-02-07,b2d1-48d5-be7,200,CAD,223200,NGN,Other Personal Services,1116,200
1930933,2024-02-07,d5c1-472a-81f,100,CAD,111600,NGN,Other Personal Services,1116,100
1930934,2024-02-07,300a-47c6-a33,2000,CAD,2232000,NGN,Other Personal Services,1116,2000
1930937,2024-02-07,6656-4d1e-afd,20,CAD,22320,NGN,Interest,1116,20
1930938,2024-02-07,e71b-488b-a61,20,CAD,22320,NGN,Grants and Gifts,1116,20
1930939,2024-02-07,62f4-4808-a73,100,CAD,111600,NGN,Other Personal Services,1116,100
1930940,2024-02-07,4816-4cef-b30,107,CAD,119412,NGN,Grants and Gifts,1116,107
1930942,2024-02-07,0b93-4785-a9c,180,CAD,200880,NGN,Grants and Gifts,1116,180
1930943,2024-02-07,2800-4288-9c6,12000,NGN,10,CAD,School-Related,0.000873362,10
1930944,2024-02-07,bb17-41ef-82d,150,CAD,167400,NGN,Grants and Gifts,1116,150
1930950,2024-02-07,e847-45bb-9b6,45,CAD,50220,NGN,Goods and Services,1116,45
1930951,2024-02-07,eefd-4820-ac1,100,CAD,111600,NGN,Other Personal Services,1116,100
1930953,2024-02-07,9c0d-4570-b67,200,CAD,223200,NGN,Other Personal Services,1116,200
1930954,2024-02-07,0bbb-438c-b11,250,CAD,279000,NGN,Maintenance and Repair Services n.i.e.,1116,250
1930955,2024-02-07,aa9a-4b54-929,110,CAD,122760,NGN,School-Related,1116,110
1930956,2024-02-07,a3b2-4f7d-b2c,69000,NGN,60,CAD,Goods and Services,0.000873362,60
1930957,2024-02-07,6284-43c3-833,20,CAD,22320,NGN,School-Related,1116,20
1930959,2024-02-07,e644-44f5-bf8,690000,NGN,603,CAD,Goods and Services by Travellers,0.000873362,603
1930960,2024-02-07,5717-4e95-a59,100,CAD,111600,NGN,Other Personal Services,1116,100
1930961,2024-02-07,aa9a-4b54-929,128,CAD,142848,NGN,School-Related,1116,128
1930964,2024-02-07,0827-41c1-978,50,CAD,55800,NGN,Grants and Gifts,1116,50
1930966,2024-02-07,aa9a-4b54-929,41,CAD,45756,NGN,Goods and Services,1116,41
1930968,2024-02-07,247d-4cc6-bf4,34,CAD,37944,NGN,Grants and Gifts,1116,34
1930969,2024-02-07,44d3-4a7d-9f8,10,CAD,11160,NGN,Goods and Services,1116,10
1930970,2024-02-07,267b-4caf-8df,10,CAD,10,CAD,Goods and Services,0,10
1930972,2024-02-07,2b31-4f48-872,500,CAD,558000,NGN,School-Related,1116,500
1930973,2024-02-07,aa9a-4b54-929,41,CAD,45756,NGN,School-Related,1116,41
1930975,2024-02-07,0b35-4ab4-b62,120,CAD,133920,NGN,Worker's Remittances,1116,120
1930976,2024-02-07,0127-4b9b-be6,897,CAD,1001052,NGN,Health-Related,1116,897
1930977,2024-02-07,267b-4caf-8df,500,CAD,500,CAD,Goods and Services,0,500
1930979,2024-02-07,8064-4a6b-8eb,100,CAD,111600,NGN,Other Personal Services,1116,100
1930982,2024-02-07,6294-4602-954,50,CAD,55800,NGN,School-Related,1116,50
1930984,2024-02-07,172c-4458-a11,90,CAD,100440,NGN,Goods and Services,1116,90
1930985,2024-02-07,cb83-4d96-959,135,CAD,150660,NGN,Grants and Gifts,1116,135
1930986,2024-02-07,8444-4ecf-a10,100,CAD,111600,NGN,Other Personal Services,1116,100
1930988,2024-02-07,d6ac-4194-9f3,2000,CAD,2232000,NGN,Grants and Gifts,1116,2000
1930994,2024-02-07,8fab-4b0a-ad3,100,CAD,111600,NGN,Grants and Gifts,1116,100
1930995,2024-02-07,3e95-47b7-8cd,50,CAD,55800,NGN,Deposits with/from Financial Institutions Abroad,1116,50
1930996,2024-02-07,48c3-4d2b-9fc,20,CAD,22320,NGN,Goods and Services,1116,20
1930998,2024-02-07,6340-445c-a47,359,CAD,400644,NGN,School-Related,1116,359
1931000,2024-02-07,7fc3-46e8-9dc,135,CAD,150660,NGN,Other Personal Services,1116,135
1931002,2024-02-07,f8d0-4b31-aa2,3435000,NGN,3000,CAD,Grants and Gifts,0.000873362,3000
1931003,2024-02-07,97d1-4d73-a6f,50,CAD,55800,NGN,Other Personal Services,1116,50
1931004,2024-02-07,595b-42c0-86c,52,CAD,58032,NGN,Goods and Services,1116,52
1931007,2024-02-07,efb2-4971-91f,24,CAD,26784,NGN,Goods and Services,1116,24
1931009,2024-02-07,4bd1-4a24-940,804000,NGN,702,CAD,Other Personal Services,0.000873362,702
1931010,2024-02-07,00e9-48ef-96d,117,CAD,130572,NGN,Other Personal Services,1116,117
1931013,2024-02-07,ed89-4806-baa,2300000,NGN,2009,CAD,Wages and Salaries in Cash,0.000873362,2009
1931017,2024-02-07,526f-4032-b0e,340,CAD,379440,NGN,Other Personal Services,1116,340
1931019,2024-02-07,6775-41e0-946,510,CAD,569160,NGN,Goods and Services,1116,510
1931021,2024-02-07,70a6-4795-9de,63,CAD,70308,NGN,Grants and Gifts,1116,63
1931023,2024-02-07,efb2-4971-91f,63,CAD,70308,NGN,Other Personal Services,1116,63
1931024,2024-02-07,3281-4057-8e3,63,CAD,70308,NGN,Grants and Gifts,1116,63
1931025,2024-02-07,50f2-48ba-b48,100,CAD,111600,NGN,Other Personal Services,1116,100
1931029,2024-02-07,b62e-431e-9bc,45,CAD,50220,NGN,Goods and Services,1116,45
1931030,2024-02-07,85c8-4f7e-aac,36,CAD,40176,NGN,Health Services,1116,36
1931031,2024-02-07,56f4-4914-9dc,1480000,NGN,1293,CAD,Other Personal Services,0.000873362,1293
1931032,2024-02-07,6707-41c5-98d,28900,NGN,25,CAD,School-Related,0.000873362,25
1931034,2024-02-07,69b5-42b4-9c4,211,CAD,235476,NGN,Wages and Salaries in Cash,1116,211
1931035,2024-02-07,971f-4f3a-ab3,2000,CAD,2232000,NGN,Health-Related,1116,2000
1931038,2024-02-07,81be-4e0d-b0c,18,CAD,20088,NGN,Goods and Services,1116,18
1931040,2024-02-07,776d-4ec0-81d,10,CAD,11160,NGN,Goods and Services,1116,10
1931042,2024-02-07,2667-43e9-86c,15,CAD,16740,NGN,Goods and Services,1116,15
1931043,2024-02-07,ddc3-481e-9e5,20,CAD,22320,NGN,Other Personal Services,1116,20
1931046,2024-02-07,81be-4e0d-b0c,15,CAD,16740,NGN,Goods and Services,1116,15
1931050,2024-02-07,4b06-4323-b28,90,CAD,100440,NGN,Goods and Services,1116,90
1931053,2024-02-07,1dc8-4bf5-ae8,54,CAD,60264,NGN,Other Personal Services,1116,54
1931054,2024-02-07,d48d-4c3e-9ca,12,CAD,13392,NGN,Investment Income,1116,12
1931056,2024-02-07,f8df-47f8-a18,170,CAD,189720,NGN,Other Personal Services,1116,170
1931057,2024-02-07,12ea-4550-b32,896700,NGN,783,CAD,School-Related,0.000873362,783
1931058,2024-02-07,4b06-4323-b28,20,CAD,22320,NGN,Goods and Services,1116,20
1931059,2024-02-07,dbf1-4bac-b0a,53,CAD,59148,NGN,Grants and Gifts,1116,53
1931061,2024-02-07,44b9-4373-b18,101,CAD,112716,NGN,Health-Related,1116,101
1931065,2024-02-07,a9b6-46d9-867,5000000,NGN,4367,CAD,School-Related,0.000873362,4367
1931066,2024-02-07,6126-40ce-886,20,CAD,22320,NGN,Manufactured Goods,1116,20
1931067,2024-02-07,9ffa-46c1-a12,68,CAD,75888,NGN,Goods and Services by Short Term Workers,1116,68
1931071,2024-02-07,95a1-4fb7-80e,45,CAD,50220,NGN,Health-Related,1116,45
1931074,2024-02-07,98d1-4fb6-bce,900000,NGN,786,CAD,Other Personal Services,0.000873362,786
1931076,2024-02-07,9ac6-4129-870,15,CAD,16740,NGN,Other Personal Services,1116,15
1931078,2024-02-07,f385-4d26-a0e,50,CAD,55800,NGN,Health Services,1116,50
1931079,2024-02-07,ad8f-4657-be5,201,CAD,224316,NGN,Grants and Gifts,1116,201
1931080,2024-02-07,c4d6-493f-b00,5000000,NGN,4367,CAD,Other Personal Services,0.000873362,4367
1931084,2024-02-07,3744-4f48-91a,50,CAD,55800,NGN,Other Personal Services,1116,50
1931086,2024-02-07,c4d6-493f-b00,4997010,NGN,4364,CAD,Other Personal Services,0.000873362,4364
1931087,2024-02-07,1037-495f-aa2,100,CAD,111600,NGN,Grants and Gifts,1116,100
1931089,2024-02-07,a5eb-4eb1-8dc,116000,NGN,101,CAD,Deposits with/from Financial Institutions Abroad,0.000873362,101
1931092,2024-02-07,8768-434e-802,69000,NGN,60,CAD,School-Related,0.000873362,60
1931094,2024-02-07,b022-494f-942,500,CAD,558000,NGN,Other Personal Services,1116,500
1931097,2024-02-07,2d1a-4722-958,100,CAD,111600,NGN,School-Related,1116,100
1931098,2024-02-07,11b8-444c-896,2519000,NGN,2200,CAD,Education-Related,0.000873362,2200
1931099,2024-02-07,ed41-42ec-95d,458000,NGN,401,CAD,School-Related,0.000874891,401
1931100,2024-02-07,1829-4030-95d,350,CAD,390600,NGN,Other Personal Services,1116,350
1931104,2024-02-07,bbff-4c59-bb2,4990000,NGN,4358,CAD,Goods and Services,0.000873362,4358
1931105,2024-02-07,1e02-4c5a-80c,57,CAD,63612,NGN,Goods and Services,1116,57
1931109,2024-02-07,9fda-4e6f-ab0,135,CAD,150660,NGN,Grants and Gifts,1116,135
1931112,2024-02-07,d89f-4f07-8b0,106,CAD,118296,NGN,School-Related,1116,106
1931113,2024-02-07,eff7-48cb-ae2,81,CAD,90396,NGN,Goods and Services,1116,81
1931116,2024-02-07,a49e-4ca1-bd0,400,CAD,446400,NGN,Deposits with/from Financial Institutions Abroad,1116,400
1931120,2024-02-07,e664-450d-a79,199900,NGN,175,CAD,Other Personal Services,0.000873362,175
1931121,2024-02-07,b195-45a4-b84,33000,NGN,29,CAD,Passenger Fare,0.000873362,29
1931123,2024-02-07,bbff-4c59-bb2,2000000,NGN,1747,CAD,Goods and Services,0.000873362,1747
1931124,2024-02-07,48e7-4f58-9a5,30,CAD,33480,NGN,Wages and Salaries in Cash,1116,30
1931125,2024-02-07,070f-403d-9fc,22,CAD,24552,NGN,School-Related,1116,22
1931126,2024-02-07,067d-4afa-b04,100,CAD,111600,NGN,Other Personal Services,1116,100
1931130,2024-02-07,18a5-4841-909,140,CAD,156240,NGN,Other Personal Services,1116,140
1931131,2024-02-07,1c99-41e3-941,55,CAD,61380,NGN,Grants and Gifts,1116,55
1931135,2024-02-07,3dbd-4a94-8ea,45,CAD,50220,NGN,Maintenance and Repair Services n.i.e.,1116,45
1931136,2024-02-07,e664-450d-a79,1797000,NGN,1569,CAD,Other Personal Services,0.000873362,1569
1931138,2024-02-07,6b1a-4e66-bd3,15,CAD,16740,NGN,Grants and Gifts,1116,15
1931139,2024-02-07,40f7-4ce7-ada,30,CAD,33480,NGN,Other Personal Services,1116,30
1931142,2024-02-07,fd44-46a3-ab0,20,CAD,22320,NGN,Maintenance and Repair Services n.i.e.,1116,20
1931147,2024-02-07,3459-4d79-a6d,429000,NGN,375,CAD,Other Personal Services,0.000873362,375
1931148,2024-02-07,b718-471a-b92,27,CAD,30132,NGN,Grants and Gifts,1116,27
1931150,2024-02-07,ccd6-4c14-8d2,54,CAD,60264,NGN,Other Personal Services,1116,54
1931151,2024-02-07,6f9c-466e-ae7,240000,NGN,210,CAD,Grants and Gifts,0.000873362,210
1931154,2024-02-07,c63b-4c44-afd,3000,CAD,3348000,NGN,School-Related,1116,3000
1931156,2024-02-07,48c3-4d2b-9fc,807,CAD,900612,NGN,Health-Related,1116,807
1931157,2024-02-07,d6b4-4a9f-a4b,14,CAD,15624,NGN,Grants and Gifts,1116,14
1931160,2024-02-07,9250-4038-81e,50,CAD,55800,NGN,School-Related,1116,50
1931161,2024-02-07,df89-491b-a80,150,CAD,167400,NGN,Deposits with/from Financial Institutions Abroad,1116,150
1931162,2024-02-07,6149-4b95-a2d,98,CAD,109368,NGN,Grants and Gifts,1116,98
1931163,2024-02-07,db5f-4794-a6d,2000000,NGN,1747,CAD,School-Related,0.000873362,1747
1931165,2024-02-07,3c7a-40f6-a82,897,CAD,1001052,NGN,Grants and Gifts,1116,897
1931166,2024-02-07,e476-4a56-85c,40,CAD,44640,NGN,Grants and Gifts,1116,40
1931168,2024-02-07,546b-43b5-b63,268,CAD,299088,NGN,School-Related,1116,268
1931170,2024-02-07,6b66-491f-9bd,30,CAD,33480,NGN,Other Personal Services,1116,30
1931171,2024-02-07,83e7-4c4e-9b3,160000,NGN,140,CAD,Other Personal Services,0.000873362,140
1931174,2024-02-07,b718-471a-b92,10,CAD,11160,NGN,Grants and Gifts,1116,10
1931175,2024-02-07,b4fb-4c61-bb6,45,CAD,50220,NGN,Grants and Gifts,1116,45
1931178,2024-02-07,83e7-4c4e-9b3,2600000,NGN,2271,CAD,Other Personal Services,0.000873362,2271
1931179,2024-02-07,542e-465a-b45,495000,NGN,432,CAD,Goods and Services,0.000873362,432
1931181,2024-02-07,ae26-409f-810,80,CAD,89280,NGN,Deposits with/from Financial Institutions Abroad,1116,80
1931185,2024-02-07,5303-433c-a5f,18,CAD,20088,NGN,Passenger Fare,1116,18
1931187,2024-02-07,b324-4655-8d7,60,CAD,66960,NGN,Grants and Gifts,1116,60
1931188,2024-02-07,d20c-40e9-869,599000,NGN,523,CAD,Other Personal Services,0.000873362,523
1931189,2024-02-07,dda7-412c-b3a,1000,CAD,1116000,NGN,Health-Related,1116,1000
1931190,2024-02-07,ac3a-499e-a47,20,CAD,22320,NGN,Grants and Gifts,1116,20
1931191,2024-02-07,ec0d-4535-a57,100,CAD,111600,NGN,Other Personal Services,1116,100
1931192,2024-02-07,ef0c-4d41-b0d,1613,CAD,1800108,NGN,Grants and Gifts,1116,1613
1931193,2024-02-07,dda7-412c-b3a,50,CAD,55800,NGN,Grants and Gifts,1116,50
1931195,2024-02-07,6331-479a-ac3,1750,CAD,1953000,NGN,Other Personal Services,1116,1750
1931196,2024-02-07,7a1b-4fd0-881,90,CAD,100440,NGN,Grants and Gifts,1116,90
1931197,2024-02-07,5303-433c-a5f,222,CAD,247752,NGN,Passenger Fare,1116,222
1931201,2024-02-07,08f1-410a-a12,430,CAD,479880,NGN,Goods and Services,1116,430
1931202,2024-02-07,efc9-452a-bb3,1000,CAD,1116000,NGN,Grants and Gifts,1116,1000
1931204,2024-02-07,7a1b-4fd0-881,27,CAD,30132,NGN,Grants and Gifts,1116,27
1931205,2024-02-07,c9a7-4068-b19,180,CAD,200880,NGN,Investment Income,1116,180
1931206,2024-02-07,d37c-4ed6-899,10,CAD,11160,NGN,School-Related,1116,10
1931207,2024-02-07,b324-4655-8d7,10,CAD,11160,NGN,Grants and Gifts,1116,10
1931208,2024-02-07,8f52-4449-877,10,CAD,11160,NGN,Interest,1116,10
1931211,2024-02-07,01f0-4e5d-bd6,500,CAD,558000,NGN,Other Personal Services,1116,500
1931212,2024-02-07,7a1b-4fd0-881,23,CAD,25668,NGN,Grants and Gifts,1116,23
1931213,2024-02-07,eaaf-44cb-9cb,318000,NGN,278,CAD,School-Related,0.000873362,278
1931222,2024-02-07,5de3-4be8-ad5,100,CAD,111600,NGN,Goods and Services,1116,100
1931224,2024-02-07,b55e-4d81-82e,61,CAD,68076,NGN,Health-Related,1116,61
1931225,2024-02-07,2532-40da-9a6,50,CAD,55800,NGN,School-Related,1116,50
1931226,2024-02-07,eb8b-4633-926,200,CAD,223200,NGN,Other Personal Services,1116,200
1931228,2024-02-07,db42-4300-b72,45,CAD,50220,NGN,Grants and Gifts,1116,45
1931229,2024-02-07,111d-4fc3-bef,29000,NGN,25,CAD,Grants and Gifts,0.000873362,25
1931230,2024-02-07,caa7-4654-90a,651,CAD,726516,NGN,Health-Related,1116,651
1931232,2024-02-07,708e-4fd1-812,65,CAD,72540,NGN,Grants and Gifts,1116,65
1931235,2024-02-07,b718-471a-b92,18,CAD,20088,NGN,Grants and Gifts,1116,18
1931237,2024-02-07,d89f-4f07-8b0,148000,NGN,129,CAD,School-Related,0.000873362,129
1931238,2024-02-07,caa7-4654-90a,30,CAD,33480,NGN,Interest,1116,30
1931240,2024-02-07,8f52-4449-877,18,CAD,20088,NGN,Health-Related,1116,18
1931242,2024-02-07,d969-411a-aea,5000000,NGN,5000000,NGN,Debit Account,1,4480
1931243,2024-02-07,db42-4300-b72,90,CAD,100440,NGN,Grants and Gifts,1116,90
1931244,2024-02-07,558d-416d-a8f,3206000,NGN,2800,CAD,Other Personal Services,0.000873362,2800
1931247,2024-02-07,2536-477d-9db,100,CAD,111600,NGN,Goods and Services,1116,100
1931249,2024-02-07,8717-4004-96e,36,CAD,40176,NGN,Grants and Gifts,1116,36
1931250,2024-02-07,2536-477d-9db,11700,NGN,11700,NGN,Debit Account,1,10
1931253,2024-02-07,7a1b-4fd0-881,14,CAD,15624,NGN,Grants and Gifts,1116,14
1931257,2024-02-07,7a1b-4fd0-881,18,CAD,20088,NGN,Grants and Gifts,1116,18
1931258,2024-02-07,40d8-471d-871,60,CAD,66960,NGN,Health-Related,1116,60
1931259,2024-02-07,c3a9-4c02-b58,81000,NGN,71,CAD,Education-Related,0.000873362,71
1931265,2024-02-07,dfaa-4a43-a81,1000,CAD,1116000,NGN,Health-Related,1116,1000
1931266,2024-02-07,cbf2-4b4d-8a7,1188000,NGN,1038,CAD,Goods and Services,0.000873362,1038
1931268,2024-02-07,d1a1-4e31-8fe,198000,NGN,173,CAD,School-Related,0.000873362,173
1931270,2024-02-07,ee12-40fe-b30,50,CAD,55800,NGN,Other Personal Services,1116,50
1931272,2024-02-07,f058-438e-b7e,200,CAD,223200,NGN,Other Personal Services,1116,200
1931273,2024-02-07,d3fb-43c2-bd4,30,CAD,33480,NGN,Deposits with/from Financial Institutions Abroad,1116,30
1931274,2024-02-07,d722-4dad-b9f,90,CAD,100440,NGN,Grants and Gifts,1116,90
1931276,2024-02-07,267b-4caf-8df,100,CAD,111600,NGN,Goods and Services,1116,100
1931279,2024-02-07,cd9f-4a89-9d0,3000,CAD,3348000,NGN,School-Related,1116,3000
1931283,2024-02-07,dc0f-4140-904,238700,NGN,208,CAD,Health-Related,0.000873362,208
1931284,2024-02-07,dc00-4407-a58,147000,NGN,128,CAD,Other Personal Services,0.000873362,128
